datetime,station,date,day_of_year,station_id,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
4/30/2017,06JB001,4/30/2017,,,5.85,-13.7,-20.1,-16.9,34.9,0,,,0.2,0.2,,,258.6145226,-1.34E-05,6.42E-05,0.143934497,-0.000272314,0.001433671,-1.86E-09,268.2974112,2205473.901,-0.000285695,0.001436415
5/1/2017,06JB001,5/1/2017,,,5.81,-13.5,-21.9,-17.7,35.7,0,,,0,0,,,260.4670822,-5.69E-06,6.36E-05,0.144221731,-0.000144411,0.000545452,-1.86E-09,268.0692349,2139137.19,-0.000150123,0.00054853
5/2/2017,06JB001,5/2/2017,,,5.77,-11.7,-22.8,-17.3,35.3,0,,,0.2,0.2,,,259.2961988,-5.24E-06,6.25E-05,0.146054357,-7.62E-05,0.000969427,-1.86E-09,268.0110062,2504519.975,-8.13E-05,0.000969977
5/3/2017,06JB001,5/3/2017,,,5.73,-10.7,-26.7,-18.7,36.7,0,,,0,0,,,260.8983625,-2.04E-06,6.21E-05,0.145919586,-8.46E-05,7.09E-05,-1.86E-09,268.0575808,2313989.09,-8.66E-05,7.70E-05
5/4/2017,06JB001,5/4/2017,,,5.69,-8.9,-21.2,-15.1,33.1,0,,,0,0,,,265.1778404,-3.11E-06,6.12E-05,0.145713232,-0.000137976,7.71E-05,-1.86E-09,268.2643612,2281291.604,-0.000141058,8.25E-05
5/5/2017,06JB001,5/5/2017,,,5.65,-5.4,-19.6,-12.5,30.5,0,,,0,0,,,268.0764705,-5.45E-06,6.05E-05,0.145515476,-0.000137648,0.000123373,-1.86E-09,268.4479629,1652914.242,-0.000143201,0.000126823
5/6/2017,06JB001,5/6/2017,,,5.62,-1.1,-6.4,-3.8,21.8,0,,,0,0,,,270.7670382,-1.22E-06,5.98E-05,0.14535551,-0.000164482,0.000141176,-1.86E-09,268.8785941,1868618.972,-0.000165736,0.000146711
5/7/2017,06JB001,5/7/2017,,,5.58,0.7,-5,-2.2,20.2,0,,,2.8,2.8,,,271.3805806,-1.39E-05,5.90E-05,0.145666918,-0.000342767,0.000918581,-1.86E-09,269.2589559,1022222.758,-0.000356646,0.000922784
5/8/2017,06JB001,5/8/2017,,,5.54,1.5,-5.2,-1.9,19.9,0,,,0.2,0.2,,,275.3837183,2.16E-06,0.004039349,0.1510385,-2.42E-05,0.005525183,0.003413759,269.6953159,2305064.082,-2.21E-05,0.008167619
5/9/2017,06JB001,5/9/2017,,,5.5,2.1,-7.8,-2.9,20.9,0,,,0,0,,,271.8183739,-4.97E-06,0.000156655,0.146307502,-6.88E-05,3.04E-06,9.90E-05,269.942526,3202433.308,-7.37E-05,2.89E-06
5/10/2017,06JB001,5/10/2017,,,5.47,1,-2,-0.5,18.5,0,,,0.4,0.4,,,273.0135828,-2.24E-06,0.001869296,0.14323256,-0.000142375,0.002532297,0.001810591,270.2372423,2394224.672,-0.00014461,0.002602017
5/11/2017,06JB001,5/11/2017,,,5.43,1.8,-1.4,0.2,17.8,0,,,0.4,0.4,,,273.3004753,-5.17E-06,0.000266882,0.141316393,-0.000203079,0.000679792,0.000409984,270.391347,1663089.795,-0.00020827,0.000685653
5/12/2017,06JB001,5/12/2017,,,5.39,-0.2,-2.9,-1.6,19.6,0,,,0.2,0.2,,,273.2762114,-2.51E-06,0.000287935,0.134829213,-0.000156092,0.000412128,0.001497448,270.5062505,2140822.452,-0.000158705,0.000414541
5/13/2017,06JB001,5/13/2017,,,5.36,2.8,-7.4,-2.3,20.3,0,,,0,0,,,271.3416975,-5.44E-06,0.000343572,0.127452332,-0.000209901,5.29E-05,0.002209902,270.5933215,3545272.16,-0.000215397,5.86E-05
5/14/2017,06JB001,5/14/2017,,,5.32,1.7,-8.6,-3.4,21.4,0,,,0,0,,,271.9814145,-4.56E-06,9.97E-05,0.118798438,-0.000189289,9.76E-05,0.001338818,270.6721399,3369009.176,-0.000193915,0.000100779
5/15/2017,06JB001,5/15/2017,,,5.28,-0.2,-6.1,-3.1,21.1,0,,,0,0,,,272.8738579,-5.46E-06,7.39E-05,0.11087564,-0.000247193,0.000149329,0.000636491,270.7531525,2489293.581,-0.000252714,0.000155793
5/16/2017,06JB001,5/16/2017,,,5.26,-0.9,-11.1,-6,24,0,,,0.2,0.2,,,268.8449399,-1.53E-05,5.46E-05,0.106853002,-0.000538336,6.69E-05,-1.86E-09,270.7706812,3701228.386,-0.000553743,7.35E-05
5/17/2017,06JB001,5/17/2017,,,5.34,5.2,-11.5,-3.1,21.1,0,,,0,0,,,277.7279619,-6.78E-06,0.000133968,0.100109944,-0.000300539,1.86E-09,0.002674078,270.7835798,5889025.189,-0.000307345,0
5/18/2017,06JB001,5/18/2017,,,5.63,7.8,0,3.9,14.1,0,,,0,0,,,282.9673431,-7.42E-07,0.001061502,0.078503883,-6.97E-05,1.86E-09,0.009241019,270.9298982,5749139.087,-7.05E-05,2.81E-06
5/19/2017,06JB001,5/19/2017,,,6.14,,,,,,,,,,,,288.7338046,1.22E-06,0.001664117,0.051763834,9.71E-05,1.86E-09,0.011270021,271.0557221,5905585.046,9.83E-05,9.39E-07
5/20/2017,06JB001,5/20/2017,,,6.97,10.8,-1.6,4.6,13.4,0,,,0,0,,,283.3485277,5.33E-06,0.001378368,0.027443439,0.000105261,1.86E-09,0.012242302,272.3337042,6025137.285,6.71E-05,6.76E-07
5/21/2017,06JB001,5/21/2017,,,8.79,10.3,-1.1,4.6,13.4,0,,,0,0,,,281.1442826,4.72E-06,0.000166576,0.009521549,-2.50E-05,1.05E-06,0.005096699,277.992877,7563100.774,-0.000392121,4.69E-06
5/22/2017,06JB001,5/22/2017,,,11.8,10,-0.5,4.8,13.2,0,,,0.9,0.9,,,286.6488557,1.33E-05,9.60E-05,0.002506142,1.61E-05,1.86E-09,0.00248519,282.2471697,9056304.06,-0.000693068,4.97E-06
5/23/2017,06JB001,5/23/2017,,,15.8,19.1,2.3,10.7,7.3,0,,,0.2,0.2,,,291.5041923,1.73E-05,8.55E-05,0.000357456,1.97E-05,1.86E-09,0.000769662,287.3284588,8892726.27,-0.000982414,0.001553724
5/24/2017,06JB001,5/24/2017,,,20.7,12.8,0.4,6.6,11.4,0,,,0.2,0.2,,,285.2537764,1.20E-05,6.70E-05,7.65E-05,1.73E-06,1.86E-09,0.000103466,284.8760829,6891577.831,-0.000733171,0.001017023
5/25/2017,06JB001,5/25/2017,,,26.1,8.1,2.1,5.1,12.9,0,,,0,0,,,283.1678086,7.25E-06,6.27E-05,1.70E-05,3.21E-07,1.86E-09,1.98E-05,283.3044815,4614857.807,-0.00061956,0.000601894
5/26/2017,06JB001,5/26/2017,,,31.7,9.4,1.8,5.6,12.4,0,,,0,0,,,280.1003629,6.65E-06,6.90E-05,6.83E-06,6.56E-08,1.86E-09,5.16E-06,279.6485355,3607039.404,-0.000468621,0.001191873
5/27/2017,06JB001,5/27/2017,,,37.3,11.7,2,6.9,11.1,0,,,0.2,0.2,,,279.7037804,6.75E-06,6.28E-05,3.41E-06,5.20E-08,1.86E-09,2.05E-06,280.3524103,3347032.445,-0.00032946,0.000213398
5/28/2017,06JB001,5/28/2017,,,42.8,9.8,1.2,5.5,12.5,0,,,0.8,0.8,,,280.4924944,7.21E-06,6.59E-05,0,-8.73E-11,1.86E-09,1.03E-06,279.7734265,2649651.307,-0.000323806,0.000290384
5/29/2017,06JB001,5/29/2017,,,48,10.4,0.3,5.4,12.6,0,,,0,0,,,282.6616461,2.35E-06,6.66E-05,0,-8.73E-11,1.86E-09,5.12E-07,283.5931443,10029224.26,-0.001128492,4.52E-06
5/30/2017,06JB001,5/30/2017,,,52.9,11.8,0.8,6.3,11.7,0,,,0,0,,,280.7002769,1.42E-06,6.98E-05,0,-8.73E-11,1.86E-09,-1.86E-09,282.649113,6940684.164,-0.00077048,3.85E-06
5/31/2017,06JB001,5/31/2017,,,57.6,13.9,2,8,10,0,,,0,0,,,281.3600413,4.70E-06,7.36E-05,0,-8.73E-11,1.86E-09,-1.86E-09,281.6253793,8053838.548,-0.000892386,1.71E-05
6/1/2017,06JB001,6/1/2017,,,62.5,13.8,3.3,8.6,9.4,0,,,1,1,,,285.0379681,2.05E-05,0.000107858,0,-8.73E-11,1.86E-09,-1.86E-09,284.5028246,8525149.302,-0.001351753,0.003630965
6/2/2017,06JB001,6/2/2017,,,70.4,17.9,4.6,11.3,6.7,0,,,0,0,,,283.952263,2.91E-05,8.10E-05,0,-8.73E-11,1.86E-09,-1.86E-09,285.5491343,9668302.532,-0.001110929,4.58E-06
6/3/2017,06JB001,6/3/2017,,,78.1,7.2,3.9,5.6,12.4,0,,,2.3,2.3,,,279.5312949,3.20E-05,8.93E-05,0,-8.73E-11,1.86E-09,-1.86E-09,279.7728146,3025184.754,-0.00059272,0.000691699
6/4/2017,06JB001,6/4/2017,,,84.7,14,1.6,7.8,10.2,0,,,0.9,0.9,,,283.2038622,3.89E-06,0.000119384,0,-8.73E-11,1.86E-09,-1.86E-09,283.1018156,3611119.361,-0.000479418,0.003452904
6/5/2017,06JB001,6/5/2017,,,92.1,14.4,4.4,9.4,8.6,0,,,3,3,,,289.4453785,1.33E-05,0.000102486,0,-8.73E-11,1.86E-09,-1.86E-09,287.286163,7697579.848,-0.000923671,0.001245966
6/6/2017,06JB001,6/6/2017,,,99.2,7.2,3.2,5.2,12.8,0,,,1.2,1.2,,,278.8963628,2.80E-05,0.000153335,0,-8.73E-11,1.86E-09,-1.86E-09,279.3051077,2564898.419,-0.000777265,0.006473046
6/7/2017,06JB001,6/7/2017,,,105,11.9,0,6,12,0,,,0,0,,,278.3089862,-9.02E-06,0.000100634,0,-4.70E-08,1.05E-06,4.61E-07,282.0974185,8946628.549,-0.001185513,4.97E-06
6/8/2017,06JB001,6/8/2017,,,109,11.9,-0.4,5.8,12.2,0,,,0,0,,,284.0828878,3.80E-07,0.000104846,0,-8.73E-11,1.86E-09,4.61E-07,285.4772921,9561741.841,-0.001072193,2.69E-05
6/9/2017,06JB001,6/9/2017,,,111,10.5,-0.5,5,13,0,,,0,0,,,276.1403657,-1.12E-05,0.000110561,3.41E-06,-1.56E-07,5.23E-06,5.12E-07,280.385451,7015303.448,-0.00095429,0.000247153
6/10/2017,06JB001,6/10/2017,,,113,9.6,-0.4,4.6,13.4,0,,,0,0,,,282.258398,-2.73E-06,0.000112996,3.41E-06,-4.70E-08,1.86E-09,1.03E-06,284.4875129,11024700.18,-0.001275916,1.61E-06
